date_detection,statut,role_cible,intitule,entreprise,lieu,emails_rh,source,lien,id
2026-09-15 13:43,NOUVEAU,Kaufmann fuer Tourismus und Freizeit,IHK Auszubildende zur/zum Kauffrau/-mann für Versicherungen und Finanzanlagen (m/w/d)bei Swiss Life Select Deutschland GmbH00000 Leipzig + 59 weiterenach Absprache60 Plätze,Swiss Life Select Deutschland Gmbh,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/ihk-auszubildende-zur-zum-kauffrau-mann-fuer-versicherungen-und-finanzanlagen-m-w-d-bei-swiss-life-select-deutschland-gmbh-in-leipzig-43aa4fce-dda2-459d-9bfe-129e0d6e2415/,aus_dbf4668a
2026-09-15 13:43,NOUVEAU,Kaufmann fuer Tourismus und Freizeit,Ausbildung zum Verkäufer (m/w/d)bei KiK Textilien und Non-Food GmbH04347 Leipzig + 683 weiterenach Absprache686 Plätze,Kik Textilien Und Non Food Gmbh,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-zum-verkaeufer-m-w-d-bei-kik-textilien-und-non-food-gmbh-in-leipzig-9206da92-5087-4a04-9887-20cb5299823e/,aus_41d6e769
2026-09-15 13:43,NOUVEAU,Kaufmann fuer Tourismus und Freizeit,Ausbildung Mechatroniker für Kältetechnik (m/w/d)bei ELMATIC GmbH04105 Leipzig + 2 weiterenach Absprache3 Plätze Beliebter Ausbildungsbetrieb,Elmatic Gmbh,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-mechatroniker-fuer-kaeltetechnik-m-w-d-bei-elmatic-gmbh-in-leipzig-bec64bcd-84f2-4c3f-b252-d01b6bfd2fb1/,aus_87b1a384
2026-09-15 13:43,NOUVEAU,Kaufmann fuer Tourismus und Freizeit,Aus- und Fortbildung zum Handelsfachwirt (m/w/d)bei KiK Textilien und Non-Food GmbH04347 Leipzig + 887 weiterenach Absprache890 Plätze,Kik Textilien Und Non Food Gmbh,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/aus-und-fortbildung-zum-handelsfachwirt-m-w-d-bei-kik-textilien-und-non-food-gmbh-in-leipzig-93129d13-aa82-40e5-9a87-36fd28cb49ad/,aus_874d4858
2026-09-15 13:43,NOUVEAU,Kaufmann fuer Tourismus und Freizeit,Ausbildung zum Verkäufer/inbei Norma Lebensmittelfilialbetrieb Stiftung & Co. KG04109 Leipzig + 1337 weiterenach Absprache1338 Plätze,Norma Lebensmittelfilialbetrieb Stiftung Co Kg,Deutschland (Allemagne),personalentwicklung@norma-online.de,Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-zum-verkaeufer-in-bei-norma-lebensmittelfilialbetrieb-stiftung-co-kg-in-leipzig-63468327-ed03-4f0d-97db-69dda1f4ca95/,aus_5eaf39d6
2026-09-15 13:43,NOUVEAU,Kaufmann fuer Tourismus und Freizeit,Ausbildung Kaufmann/-frau im Einzelhandel (m/w/d)bei Norma Lebensmittelfilialbetrieb Stiftung & Co. KG04109 Leipzig + 1346 weiterenach Absprache1347 Plätze,Norma Lebensmittelfilialbetrieb Stiftung Co Kg,Deutschland (Allemagne),personalentwicklung@norma-online.de,Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-zum-verkaeufer-in-bei-norma-lebensmittelfilialbetrieb-stiftung-co-kg-in-leipzig-56c6196b-8428-4b4c-ac5b-b66efffe7b82/,aus_8ff6a4f6
2026-09-15 13:43,NOUVEAU,Kaufmann fuer Tourismus und Freizeit,Duales Studium BWL Digital Business Management | CHECK24 Reise Tech Hub GmbHbei iba Internationale Berufsakademie04105 Leipzig + 236 weitere01.10.2026327 Plätze,Iba Internationale Berufsakademie,Deutschland (Allemagne),sebastian.eulenberger@ibadual.com,Ausbildung.de,https://www.ausbildung.de/stellen/duales-studium-bwl-digital-business-management-check24-reise-tech-hub-gmbh-bei-iba-internationale-berufsakademie-in-leipzig-ed2f0ae4-fd8a-4ade-b0e2-5e01d57d1e44/,aus_bf42202d
2026-09-15 13:43,NOUVEAU,Kaufmann fuer Tourismus und Freizeit,Ausbildungsbegleitendes Fernstudium Logopädie (B.Sc.) – am Studienzentrumbei DIPLOMA Hochschule04315 Leipzig + 4 weitere01.10.2026,Bernd Blindow Gruppe,Deutschland (Allemagne),meinstudium@diploma.de,Ausbildung.de,https://www.ausbildung.de/stellen/ausbildungsbegleitendes-fernstudium-logopaedie-b-sc-am-studienzentrum-bei-bernd-blindow-gruppe-in-leipzig-2a9b86ef-e994-4d84-ba99-035477bfbde6/,aus_3cf8282f
2026-09-15 13:43,NOUVEAU,Kaufmann fuer Tourismus und Freizeit,Ausbildung zum Verkäufer / Kaufmann im Einzelhandel zum 01.08.2027 (m/w/d)bei ALDI Nord04109 Leipzig + 666 weiterenach Absprache782 Plätze,Aldi Nord,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-zum-verkaeufer-kaufmann-im-einzelhandel-zum-01-08-2027-m-w-d-bei-aldi-nord-in-leipzig-9682fb7a-9be0-4f6b-88d3-a276ca1947e8/,aus_dcc21dd8
2026-09-15 13:43,NOUVEAU,Kaufmann fuer Tourismus und Freizeit,Duales Bachelorstudium Handelsmanagement und E-Commerce (BA Riesa) zum 01.10.2027bei ALDI Nord04109 Leipzig + 5 weiterenach Absprache6 Plätze,Aldi Nord,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/duales-bachelorstudium-handelsmanagement-und-e-commerce-ba-riesa-zum-01-10-2027-bei-aldi-nord-in-leipzig-2aa0dd18-305a-4287-ba76-56eaadb3968e/,aus_43065bee
2026-09-15 13:44,NOUVEAU,Kaufmann fuer Tourismus und Freizeit,Ausbildung Kfz-Mechatroniker​ System- u. Hochvolttechnik (m/w/d) bei Audibei Audi Leipzig GmbH04277 Leipzig nach Absprache2 Plätze,Audi Bei Volkswagen Group Retail Deutschland,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-kfz-mechatroniker-system-u-hochvolttechnik-m-w-d-bei-audi-bei-volkswagen-group-retail-deutschland-in-leipzig-c6351e5b-7b3e-4381-9490-43c7308ffc3f/,aus_ec088fb1
2026-09-15 13:44,NOUVEAU,Kaufmann fuer Tourismus und Freizeit,Ausbildungsbegleitendes Fernstudium Ergotherapie (B.Sc.) – bundesweit mit Online-Seminarenbei DIPLOMA Hochschule04315 Leipzig + 6 weitere01.10.2026,Bernd Blindow Gruppe,Deutschland (Allemagne),meinstudium@diploma.de,Ausbildung.de,https://www.ausbildung.de/stellen/ausbildungsbegleitendes-fernstudium-ergotherapie-b-sc-bundesweit-bei-bernd-blindow-gruppe-in-leipzig-09c4dd72-47b3-49a2-9798-0b4464e2b219/,aus_a44c2d31
2026-09-15 13:44,NOUVEAU,Kaufmann fuer Tourismus und Freizeit,ICF-CY: Einführung in Theorie und Praxis in der heilpädagogischen Arbeit - Blended Learningbei Euro Akademie04315 Leipzig + 2 weitere01.10.202634 Plätze,Eso Education Group,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/icf-cy-einfuehrung-in-theorie-und-praxis-in-der-heilpaedagogischen-arbeit-blended-learning-bei-eso-education-group-in-leipzig-dcba8de2-3e39-4601-930b-d11406a3e7b8/,aus_1ef510a6
2026-09-15 13:44,NOUVEAU,Kaufmann fuer Tourismus und Freizeit,Duales Studium Heilpädagogik und Inklusive Pädagogik – Bachelor of Arts (B.A.) | bundesweit mit Online-Seminarenbei DIPLOMA Hochschule04315 Leipzig + 13 weitere01.10.2026,Bernd Blindow Gruppe,Deutschland (Allemagne),meinstudium@diploma.de,Ausbildung.de,https://www.ausbildung.de/stellen/duales-studium-heilpaedagogik-und-inklusive-paedagogik-bachelor-of-arts-b-a-bundesweit-mit-online-seminaren-bei-bernd-blindow-gruppe-in-leipzig-399e33d2-4dea-4c21-9f8e-fb07e64c3df7/,aus_46f73344
